"Kingdom" "Phylum" "Class_Gigaclass" "Order" "Family" "Genus" "Species_Name" "COI" "12S" "16S" "cytb"
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Gonostomatidae" "Sigmops" "Sigmops bathyphilus" 7 3 2 0
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Gonostomatidae" "Sigmops" "Sigmops elongatus" 29 6 1 0
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Silhouettea" "Silhouettea aegyptia" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Sillaginidae" "Sillago" "Sillago suezensis" 7 0 0 0
"Animalia" "Chordata" "Actinopteri" "Siluriformes" "Siluridae" "Silurus" "Silurus glanis" 64 7 11 9
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Synaphobranchidae" "Simenchelys" "Simenchelys parasitica" 7 7 4 2
"Animalia" "Chordata" "Actinopteri" "Ovalentaria" "Pomacentridae" "Similiparma" "Similiparma hermani" 0 1 1 0
"Animalia" "Chordata" "Actinopteri" "Ovalentaria" "Pomacentridae" "Similiparma" "Similiparma lurida" 1 1 1 1
"Animalia" "Chordata" "Actinopteri" "Pleuronectiformes" "Soleidae" "Solea" "Solea aegyptiaca" 4 0 0 143
"Animalia" "Chordata" "Actinopteri" "Pleuronectiformes" "Soleidae" "Solea" "Solea senegalensis" 12 4 6 32
"Animalia" "Chordata" "Actinopteri" "Pleuronectiformes" "Soleidae" "Solea" "Solea solea" 139 12 27 867
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Platycephalidae" "Solitas" "Solitas gruveli" 0 0 0 0
"Animalia" "Chordata" "Elasmobranchii" "Squaliformes" "Somniosidae" "Somniosus" "Somniosus microcephalus" 10 6 4 91
"Animalia" "Chordata" "Elasmobranchii" "Squaliformes" "Somniosidae" "Somniosus" "Somniosus rostratus" 5 1 1 0
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Platycephalidae" "Sorsogona" "Sorsogona prionota" 3 0 0 0
"Animalia" "Chordata" "Actinopteri" "Blenniiformes" "Blenniidae" "Spaniblennius" "Spaniblennius clandestinus" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Blenniiformes" "Blenniidae" "Spaniblennius" "Spaniblennius riodourensis" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Scaridae" "Sparisoma" "Sparisoma choati" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Scaridae" "Sparisoma" "Sparisoma cretense" 23 3 2 3
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Sparidae" "Sparus" "Sparus aurata" 201 13 16 80
"Animalia" "Chordata" "Actinopteri" "Ophidiiformes" "Ophidiidae" "Spectrunculus" "Spectrunculus grandis" 3 1 0 0
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Speleogobius" "Speleogobius trigloides" 1 1 1 1
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Macrouridae" "Sphagemacrurus" "Sphagemacrurus hirundo" 2 0 0 0
"Animalia" "Chordata" "Actinopteri" "Tetraodontiformes" "Tetraodontidae" "Sphoeroides" "Sphoeroides marmoratus" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Tetraodontiformes" "Tetraodontidae" "Sphoeroides" "Sphoeroides pachygaster" 42 5 5 7
"Animalia" "Chordata" "Actinopteri" "Tetraodontiformes" "Tetraodontidae" "Sphoeroides" "Sphoeroides spengleri" 30 1 1 1
"Animalia" "Chordata" "Actinopteri" "Carangaria" "Sphyraenidae" "Sphyraena" "Sphyraena afra" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Carangaria" "Sphyraenidae" "Sphyraena" "Sphyraena barracuda" 70 5 5 34
"Animalia" "Chordata" "Actinopteri" "Carangaria" "Sphyraenidae" "Sphyraena" "Sphyraena chrysotaenia" 23 0 1 0
"Animalia" "Chordata" "Actinopteri" "Carangaria" "Sphyraenidae" "Sphyraena" "Sphyraena flavicauda" 6 0 1 0
"Animalia" "Chordata" "Actinopteri" "Carangaria" "Sphyraenidae" "Sphyraena" "Sphyraena guachancho" 14 1 1 0
"Animalia" "Chordata" "Actinopteri" "Carangaria" "Sphyraenidae" "Sphyraena" "Sphyraena obtusata" 7 3 1 6
"Animalia" "Chordata" "Actinopteri" "Carangaria" "Sphyraenidae" "Sphyraena" "Sphyraena pinguis" 13 9 3 16
"Animalia" "Chordata" "Actinopteri" "Carangaria" "Sphyraenidae" "Sphyraena" "Sphyraena sphyraena" 23 2 6 5
"Animalia" "Chordata" "Actinopteri" "Carangaria" "Sphyraenidae" "Sphyraena" "Sphyraena viridensis" 3 1 1 5
"Animalia" "Chordata" "Elasmobranchii" "Carcharhiniformes" "Sphyrnidae" "Sphyrna" "Sphyrna couardi" 0 0 0 0
"Animalia" "Chordata" "Elasmobranchii" "Carcharhiniformes" "Sphyrnidae" "Sphyrna" "Sphyrna lewini" 570 7 6 5
"Animalia" "Chordata" "Elasmobranchii" "Carcharhiniformes" "Sphyrnidae" "Sphyrna" "Sphyrna mokarran" 66 5 4 3
"Animalia" "Chordata" "Elasmobranchii" "Carcharhiniformes" "Sphyrnidae" "Sphyrna" "Sphyrna tudes" 19 3 3 2
"Animalia" "Chordata" "Elasmobranchii" "Carcharhiniformes" "Sphyrnidae" "Sphyrna" "Sphyrna zygaena" 135 7 5 4
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Sparidae" "Spicara" "Spicara alta" 1 0 1 2
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Sparidae" "Spicara" "Spicara maena" 28 4 13 17
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Sparidae" "Spicara" "Spicara melanurus" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Sparidae" "Spicara" "Spicara smaris" 35 0 5 12
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Gasterosteidae" "Spinachia" "Spinachia spinachia" 6 7 7 4
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Sparidae" "Spondyliosoma" "Spondyliosoma cantharus" 47 4 3 77
"Animalia" "Chordata" "Actinopteri" "Clupeiformes" "Clupeidae" "Spratelloides" "Spratelloides delicatulus" 4 7 4 3
"Animalia" "Chordata" "Actinopteri" "Clupeiformes" "Clupeidae" "Sprattus" "Sprattus sprattus" 50 11 11 35
"Animalia" "Chordata" "Elasmobranchii" "Squaliformes" "Dalatiidae" "Squaliolus" "Squaliolus laticaudus" 0 1 0 0
"Animalia" "Chordata" "Actinopteri" "Cypriniformes" "Cyprinidae" "Squalius" "Squalius cephalus" 252 5 9 169
"Animalia" "Chordata" "Elasmobranchii" "Squaliformes" "Squalidae" "Squalus" "Squalus acanthias" 146 6 18 15
"Animalia" "Chordata" "Elasmobranchii" "Squaliformes" "Squalidae" "Squalus" "Squalus blainville" 183 2 1 1
"Animalia" "Chordata" "Elasmobranchii" "Squaliformes" "Squalidae" "Squalus" "Squalus megalops" 20 1 1 0
"Animalia" "Chordata" "Elasmobranchii" "Squatiniformes" "Squatinidae" "Squatina" "Squatina aculeata" 20 0 3 0
"Animalia" "Chordata" "Elasmobranchii" "Squatiniformes" "Squatinidae" "Squatina" "Squatina oculata" 9 0 1 0
"Animalia" "Chordata" "Elasmobranchii" "Squatiniformes" "Squatinidae" "Squatina" "Squatina squatina" 33 6 9 3
"Animalia" "Chordata" "Actinopteri" "Ovalentaria" "Pomacentridae" "Stegastes" "Stegastes imbricatus" 0 1 1 0
"Animalia" "Chordata" "Actinopteri" "Tetraodontiformes" "Monacanthidae" "Stephanolepis" "Stephanolepis diaspros" 32 0 0 0
"Animalia" "Chordata" "Actinopteri" "Tetraodontiformes" "Monacanthidae" "Stephanolepis" "Stephanolepis hispidus" 19 3 2 3
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Sternoptychidae" "Sternoptyx" "Sternoptyx diaphana" 23 8 4 2
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Sternoptychidae" "Sternoptyx" "Sternoptyx pseudobscura" 9 1 1 0
"Animalia" "Chordata" "Actinopteri" "Clupeiformes" "Engraulidae" "Stolephorus" "Stolephorus insularis" 11 3 8 22
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Stomiidae" "Stomias" "Stomias affinis" 16 6 0 0
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Stomiidae" "Stomias" "Stomias boa" 26 2 0 0
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Stomiidae" "Stomias" "Stomias brevibarbatus" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Stomiidae" "Stomias" "Stomias lampropeltis" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Stomiidae" "Stomias" "Stomias longibarbatus" 3 0 0 0
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Stromateidae" "Stromateus" "Stromateus fiatola" 7 0 0 0
"Animalia" "Chordata" "Actinopteri" "Beloniformes" "Belonidae" "Strongylura" "Strongylura senegalensis" 0 2 3 5
"Animalia" "Chordata" "Actinopteri" "Stylephoriformes" "Stylephoridae" "Stylephorus" "Stylephorus chordatus" 16 5 4 3
"Animalia" "Chordata" "Actinopteri" "Aulopiformes" "Paralepididae" "Sudis" "Sudis hyalina" 1 1 0 0
"Animalia" "Chordata" "Actinopteri" "Pleuronectiformes" "Paralichthyidae" "Syacium" "Syacium guineensis" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Myctophiformes" "Myctophidae" "Symbolophorus" "Symbolophorus rufinus" 4 0 2 0
"Animalia" "Chordata" "Actinopteri" "Myctophiformes" "Myctophidae" "Symbolophorus" "Symbolophorus veranyi" 12 0 0 0
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Labridae" "Symphodus" "Symphodus bailloni" 2 7 2 0
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Labridae" "Symphodus" "Symphodus cinereus" 6 2 3 0
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Labridae" "Symphodus" "Symphodus doderleini" 2 0 1 0
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Labridae" "Symphodus" "Symphodus mediterraneus" 12 0 1 0
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Labridae" "Symphodus" "Symphodus melops" 3 7 4 0
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Labridae" "Symphodus" "Symphodus ocellatus" 11 1 1 1
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Labridae" "Symphodus" "Symphodus roissali" 27 2 2 0
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Labridae" "Symphodus" "Symphodus rostratus" 9 2 2 0
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Labridae" "Symphodus" "Symphodus tinca" 18 0 1 0
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Labridae" "Symphodus" "Symphodus trutta" 0 4 2 0
"Animalia" "Chordata" "Actinopteri" "Pleuronectiformes" "Cynoglossidae" "Symphurus" "Symphurus insularis" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Pleuronectiformes" "Cynoglossidae" "Symphurus" "Symphurus ligulatus" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Pleuronectiformes" "Cynoglossidae" "Symphurus" "Symphurus nigrescens" 4 0 1 0
"Animalia" "Chordata" "Actinopteri" "Pleuronectiformes" "Cynoglossidae" "Symphurus" "Symphurus reticulatus" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Acropomatiformes" "Acropomatidae" "Synagrops" "Synagrops japonicus" 23 8 5 4
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Synaphobranchidae" "Synaphobranchus" "Synaphobranchus kaupii" 86 7 3 3
"Animalia" "Chordata" "Actinopteri" "Pleuronectiformes" "Soleidae" "Synaptura" "Synaptura cadenati" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Pleuronectiformes" "Soleidae" "Synapturichthys" "Synapturichthys kleinii" 14 1 2 14
"Animalia" "Chordata" "Actinopteri" "Callionymiformes" "Callionymidae" "Synchiropus" "Synchiropus phaeton" 6 0 0 0
"Animalia" "Chordata" "Actinopteri" "Syngnathiformes" "Syngnathidae" "Syngnathus" "Syngnathus abaster" 31 123 124 141
"Animalia" "Chordata" "Actinopteri" "Syngnathiformes" "Syngnathidae" "Syngnathus" "Syngnathus acus" 43 18 11 17
"Animalia" "Chordata" "Actinopteri" "Syngnathiformes" "Syngnathidae" "Syngnathus" "Syngnathus phlegon" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Syngnathiformes" "Syngnathidae" "Syngnathus" "Syngnathus rostellatus" 14 7 6 3
"Animalia" "Chordata" "Actinopteri" "Syngnathiformes" "Syngnathidae" "Syngnathus" "Syngnathus schmidti" 5 0 0 0
"Animalia" "Chordata" "Actinopteri" "Syngnathiformes" "Syngnathidae" "Syngnathus" "Syngnathus taenionotus" 0 3 4 3
"Animalia" "Chordata" "Actinopteri" "Syngnathiformes" "Syngnathidae" "Syngnathus" "Syngnathus tenuirostris" 1 1 2 1
"Animalia" "Chordata" "Actinopteri" "Syngnathiformes" "Syngnathidae" "Syngnathus" "Syngnathus typhle" 48 115 8 39
"Animalia" "Chordata" "Actinopteri" "Syngnathiformes" "Syngnathidae" "Syngnathus" "Syngnathus variegatus" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Aulopiformes" "Synodontidae" "Synodus" "Synodus saurus" 3 1 1 1
"Animalia" "Chordata" "Actinopteri" "Aulopiformes" "Synodontidae" "Synodus" "Synodus synodus" 17 0 0 0
"Animalia" "Chordata" "Actinopteri" "Myctophiformes" "Myctophidae" "Taaningichthys" "Taaningichthys bathyphilus" 26 0 2 0
"Animalia" "Chordata" "Actinopteri" "Myctophiformes" "Myctophidae" "Taaningichthys" "Taaningichthys minimus" 5 3 1 1
"Animalia" "Chordata" "Actinopteri" "Myctophiformes" "Myctophidae" "Taaningichthys" "Taaningichthys paurolychnus" 3 0 0 0
"Animalia" "Chordata" "Elasmobranchii" "Myliobatiformes" "Dasyatidae" "Taeniura" "Taeniura grabata" 2 0 1 0
"Animalia" "Chordata" "Actinopteri" "Alepocephaliformes" "Alepocephalidae" "Talismania" "Talismania antillarum" 6 2 1 1
"Animalia" "Chordata" "Actinopteri" "Alepocephaliformes" "Alepocephalidae" "Talismania" "Talismania homoptera" 1 0 0 0
"Animalia" "Chordata" "Actinopteri" "Alepocephaliformes" "Alepocephalidae" "Talismania" "Talismania longifilis" 1 0 0 0
"Animalia" "Chordata" "Actinopteri" "Alepocephaliformes" "Alepocephalidae" "Talismania" "Talismania mekistonema" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Scombriformes" "Bramidae" "Taractes" "Taractes asper" 4 2 3 3
"Animalia" "Chordata" "Actinopteri" "Scombriformes" "Bramidae" "Taractichthys" "Taractichthys longipinnis" 2 0 2 2
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Cottidae" "Taurulus" "Taurulus bubalis" 6 7 7 4
"Animalia" "Chordata" "Actinopteri" "Centrarchiformes" "Terapontidae" "Terapon" "Terapon jarbua" 380 18 14 246
"Animalia" "Chordata" "Actinopteri" "Centrarchiformes" "Terapontidae" "Terapon" "Terapon puta" 28 2 1 2
"Animalia" "Chordata" "Actinopteri" "Centrarchiformes" "Terapontidae" "Terapon" "Terapon theraps" 44 6 5 8
"Animalia" "Chordata" "Actinopteri" "Scombriformes" "Tetragonuridae" "Tetragonurus" "Tetragonurus cuvieri" 19 5 7 4
"Animalia" "Chordata" "Actinopteri" "Carangiformes" "Istiophoridae" "Tetrapturus" "Tetrapturus belone" 13 4 2 4
"Animalia" "Chordata" "Actinopteri" "Carangiformes" "Istiophoridae" "Tetrapturus" "Tetrapturus georgii" 61 4 3 9
"Animalia" "Chordata" "Actinopteri" "Carangiformes" "Istiophoridae" "Tetrapturus" "Tetrapturus pfluegeri" 49 4 3 9
"Animalia" "Chordata" "Elasmobranchii" "Torpediniformes" "Torpedinidae" "Tetronarce" "Tetronarce nobiliana" 9 0 0 0
"Animalia" "Chordata" "Actinopteri" "Ophidiiformes" "Ophidiidae" "Thalassobathia" "Thalassobathia pelagica" 0 1 0 0
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Labridae" "Thalassoma" "Thalassoma pavo" 13 2 2 2
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Gadidae" "Theragra" "Theragra finnmarchica" 310 56 52 150
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Thorogobius" "Thorogobius angolensis" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Thorogobius" "Thorogobius ephippiatus" 0 1 1 1
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Thorogobius" "Thorogobius macrolepis" 1 0 1 0
"Animalia" "Chordata" "Actinopteri" "Scombriformes" "Scombridae" "Thunnus" "Thunnus alalunga" 184 59 47 154
"Animalia" "Chordata" "Actinopteri" "Scombriformes" "Scombridae" "Thunnus" "Thunnus albacares" 576 17 24 184
"Animalia" "Chordata" "Actinopteri" "Scombriformes" "Scombridae" "Thunnus" "Thunnus obesus" 141 167 10 133
"Animalia" "Chordata" "Actinopteri" "Scombriformes" "Scombridae" "Thunnus" "Thunnus thynnus" 278 43 11 50
"Animalia" "Chordata" "Actinopteri" "Salmoniformes" "Salmonidae" "Thymallus" "Thymallus thymallus" 79 27 31 32
"Animalia" "Chordata" "Actinopteri" "Cypriniformes" "Cyprinidae" "Tinca" "Tinca tinca" 162 9 12 87
"Animalia" "Chordata" "Elasmobranchii" "Torpediniformes" "Torpedinidae" "Torpedo" "Torpedo alexandrinsis" 0 0 0 0
"Animalia" "Chordata" "Elasmobranchii" "Torpediniformes" "Torpedinidae" "Torpedo" "Torpedo bauchotae" 0 0 0 0
"Animalia" "Chordata" "Elasmobranchii" "Torpediniformes" "Torpedinidae" "Torpedo" "Torpedo mackayana" 0 0 0 0
"Animalia" "Chordata" "Elasmobranchii" "Torpediniformes" "Torpedinidae" "Torpedo" "Torpedo marmorata" 33 3 3 1
"Animalia" "Chordata" "Elasmobranchii" "Torpediniformes" "Torpedinidae" "Torpedo" "Torpedo sinuspersici" 13 1 0 0
"Animalia" "Chordata" "Elasmobranchii" "Torpediniformes" "Torpedinidae" "Torpedo" "Torpedo torpedo" 18 0 0 0
"Animalia" "Chordata" "Actinopteri" "Tetraodontiformes" "Tetraodontidae" "Torquigener" "Torquigener flavimaculosus" 15 2 0 1
"Animalia" "Chordata" "Actinopteri" "Aulopiformes" "Synodontidae" "Trachinocephalus" "Trachinocephalus myops" 82 12 3 3
"Animalia" "Chordata" "Actinopteri" "Carangiformes" "Carangidae" "Trachinotus" "Trachinotus goreensis" 7 0 0 1
"Animalia" "Chordata" "Actinopteri" "Carangiformes" "Carangidae" "Trachinotus" "Trachinotus maxillosus" 1 0 0 1
"Animalia" "Chordata" "Actinopteri" "Carangiformes" "Carangidae" "Trachinotus" "Trachinotus ovatus" 71 6 16 13
"Animalia" "Chordata" "Actinopteri" "Carangiformes" "Carangidae" "Trachinotus" "Trachinotus teraia" 1 0 0 2
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Trachinidae" "Trachinus" "Trachinus araneus" 2 0 0 0
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Trachinidae" "Trachinus" "Trachinus armatus" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Trachinidae" "Trachinus" "Trachinus draco" 24 7 8 8
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Trachinidae" "Trachinus" "Trachinus pellegrini" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Trachinidae" "Trachinus" "Trachinus radiatus" 5 1 0 3
"Animalia" "Chordata" "Actinopteri" "Lampriformes" "Trachipteridae" "Trachipterus" "Trachipterus arcticus" 5 1 2 0
"Animalia" "Chordata" "Actinopteri" "Lampriformes" "Trachipteridae" "Trachipterus" "Trachipterus trachypterus" 5 3 5 2
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Macrouridae" "Trachonurus" "Trachonurus sulcatus" 0 1 1 0
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Macrouridae" "Trachonurus" "Trachonurus villosus" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Carangiformes" "Carangidae" "Trachurus" "Trachurus mediterraneus" 80 1 12 38
"Animalia" "Chordata" "Actinopteri" "Carangiformes" "Carangidae" "Trachurus" "Trachurus picturatus" 237 2 12 265
"Animalia" "Chordata" "Actinopteri" "Carangiformes" "Carangidae" "Trachurus" "Trachurus trachurus" 157 9 22 55
"Animalia" "Chordata" "Actinopteri" "Carangiformes" "Carangidae" "Trachurus" "Trachurus trecae" 1 0 0 5
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Macrouridae" "Trachyrincus" "Trachyrincus murrayi" 2 5 3 2
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Macrouridae" "Trachyrincus" "Trachyrincus scabrus" 2 1 1 0
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Sebastidae" "Trachyscorpia" "Trachyscorpia cristulata" 1 0 2 0
"Animalia" "Chordata" "Actinopteri" "Scombriformes" "Trichiuridae" "Trichiurus" "Trichiurus lepturus" 340 8 92 101
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Tridentiger" "Tridentiger trigonocephalus" 22 20 4 9
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Triglidae" "Trigla" "Trigla lyra" 35 0 6 4
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Cottidae" "Triglops" "Triglops murrayi" 7 3 2 1
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Cottidae" "Triglops" "Triglops nybelini" 29 0 0 0
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Cottidae" "Triglops" "Triglops pingelii" 30 5 3 3
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Stomiidae" "Trigonolampa" "Trigonolampa miriceps" 4 1 0 0
"Animalia" "Chordata" "Actinopteri" "Blenniiformes" "Tripterygiidae" "Tripterygion" "Tripterygion delaisi" 16 22 35 0
"Animalia" "Chordata" "Actinopteri" "Blenniiformes" "Tripterygiidae" "Tripterygion" "Tripterygion melanurum" 34 35 69 0
"Animalia" "Chordata" "Actinopteri" "Blenniiformes" "Tripterygiidae" "Tripterygion" "Tripterygion tripteronotum" 29 30 51 0
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Gadidae" "Trisopterus" "Trisopterus capelanus" 9 1 2 2
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Gadidae" "Trisopterus" "Trisopterus esmarkii" 14 5 5 10
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Gadidae" "Trisopterus" "Trisopterus luscus" 23 9 2 20
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Gadidae" "Trisopterus" "Trisopterus minutus" 32 14 7 42
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Trypauchen" "Trypauchen vagina" 69 6 4 2
"Animalia" "Chordata" "Actinopteri" "Tetraodontiformes" "Tetraodontidae" "Tylerius" "Tylerius spinosissimus" 15 4 3 4
"Animalia" "Chordata" "Actinopteri" "Beloniformes" "Belonidae" "Tylosurus" "Tylosurus acus" 15 9 11 11
"Animalia" "Chordata" "Actinopteri" "Beloniformes" "Belonidae" "Tylosurus" "Tylosurus choram" 1 0 0 0
"Animalia" "Chordata" "Actinopteri" "Beloniformes" "Belonidae" "Tylosurus" "Tylosurus crocodilus" 33 8 6 5
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Sciaenidae" "Umbrina" "Umbrina canariensis" 7 0 0 4
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Sciaenidae" "Umbrina" "Umbrina cirrosa" 23 0 0 2
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Sciaenidae" "Umbrina" "Umbrina ronchus" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Sciaenidae" "Umbrina" "Umbrina steindachneri" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Aulopiformes" "Paralepididae" "Uncisudis" "Uncisudis longirostra" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Mulliformes" "Mullidae" "Upeneus" "Upeneus asymmetricus" 4 0 3 0
"Animalia" "Chordata" "Actinopteri" "Mulliformes" "Mullidae" "Upeneus" "Upeneus moluccensis" 55 2 1 13
"Animalia" "Chordata" "Actinopteri" "Mulliformes" "Mullidae" "Upeneus" "Upeneus pori" 27 1 0 1
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Uranoscopidae" "Uranoscopus" "Uranoscopus polli" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Uranoscopidae" "Uranoscopus" "Uranoscopus scaber" 13 2 4 3
"Animalia" "Chordata" "Actinopteri" "Carangiformes" "Carangidae" "Uraspis" "Uraspis secunda" 7 2 3 6
"Animalia" "Chordata" "Elasmobranchii" "Myliobatiformes" "Dasyatidae" "Urogymnus" "Urogymnus asperrimus" 8 2 0 1
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Phycidae" "Urophycis" "Urophycis tenuis" 9 3 2 3
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Muraenidae" "Uropterygius" "Uropterygius wheeleri" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Sternoptychidae" "Valenciennellus" "Valenciennellus tripunctulatus" 16 3 1 0
