"Kingdom" "Phylum" "Class_Gigaclass" "Order" "Family" "Genus" "Species_Name"
"Animalia" "Chordata" "Actinopteri" "Blenniiformes" "Blenniidae" "Spaniblennius" "Spaniblennius clandestinus"
"Animalia" "Chordata" "Actinopteri" "Blenniiformes" "Blenniidae" "Spaniblennius" "Spaniblennius riodourensis"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Scaridae" "Sparisoma" "Sparisoma choati"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Scaridae" "Sparisoma" "Sparisoma cretense"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Sparidae" "Sparus" "Sparus aurata"
"Animalia" "Chordata" "Actinopteri" "Ophidiiformes" "Ophidiidae" "Spectrunculus" "Spectrunculus grandis"
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Speleogobius" "Speleogobius trigloides"
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Macrouridae" "Sphagemacrurus" "Sphagemacrurus hirundo"
"Animalia" "Chordata" "Actinopteri" "Tetraodontiformes" "Tetraodontidae" "Sphoeroides" "Sphoeroides marmoratus"
"Animalia" "Chordata" "Actinopteri" "Tetraodontiformes" "Tetraodontidae" "Sphoeroides" "Sphoeroides pachygaster"
"Animalia" "Chordata" "Actinopteri" "Tetraodontiformes" "Tetraodontidae" "Sphoeroides" "Sphoeroides spengleri"
"Animalia" "Chordata" "Actinopteri" "Carangaria" "Sphyraenidae" "Sphyraena" "Sphyraena afra"
"Animalia" "Chordata" "Actinopteri" "Carangaria" "Sphyraenidae" "Sphyraena" "Sphyraena barracuda"
"Animalia" "Chordata" "Actinopteri" "Carangaria" "Sphyraenidae" "Sphyraena" "Sphyraena chrysotaenia"
"Animalia" "Chordata" "Actinopteri" "Carangaria" "Sphyraenidae" "Sphyraena" "Sphyraena flavicauda"
"Animalia" "Chordata" "Actinopteri" "Carangaria" "Sphyraenidae" "Sphyraena" "Sphyraena guachancho"
"Animalia" "Chordata" "Actinopteri" "Carangaria" "Sphyraenidae" "Sphyraena" "Sphyraena obtusata"
"Animalia" "Chordata" "Actinopteri" "Carangaria" "Sphyraenidae" "Sphyraena" "Sphyraena pinguis"
"Animalia" "Chordata" "Actinopteri" "Carangaria" "Sphyraenidae" "Sphyraena" "Sphyraena sphyraena"
"Animalia" "Chordata" "Actinopteri" "Carangaria" "Sphyraenidae" "Sphyraena" "Sphyraena viridensis"
"Animalia" "Chordata" "Elasmobranchii" "Carcharhiniformes" "Sphyrnidae" "Sphyrna" "Sphyrna couardi"
"Animalia" "Chordata" "Elasmobranchii" "Carcharhiniformes" "Sphyrnidae" "Sphyrna" "Sphyrna lewini"
"Animalia" "Chordata" "Elasmobranchii" "Carcharhiniformes" "Sphyrnidae" "Sphyrna" "Sphyrna mokarran"
"Animalia" "Chordata" "Elasmobranchii" "Carcharhiniformes" "Sphyrnidae" "Sphyrna" "Sphyrna tudes"
"Animalia" "Chordata" "Elasmobranchii" "Carcharhiniformes" "Sphyrnidae" "Sphyrna" "Sphyrna zygaena"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Sparidae" "Spicara" "Spicara alta"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Sparidae" "Spicara" "Spicara maena"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Sparidae" "Spicara" "Spicara melanurus"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Sparidae" "Spicara" "Spicara smaris"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Gasterosteidae" "Spinachia" "Spinachia spinachia"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Sparidae" "Spondyliosoma" "Spondyliosoma cantharus"
"Animalia" "Chordata" "Actinopteri" "Clupeiformes" "Clupeidae" "Spratelloides" "Spratelloides delicatulus"
"Animalia" "Chordata" "Actinopteri" "Clupeiformes" "Clupeidae" "Sprattus" "Sprattus sprattus"
"Animalia" "Chordata" "Elasmobranchii" "Squaliformes" "Dalatiidae" "Squaliolus" "Squaliolus laticaudus"
"Animalia" "Chordata" "Actinopteri" "Cypriniformes" "Cyprinidae" "Squalius" "Squalius cephalus"
"Animalia" "Chordata" "Elasmobranchii" "Squaliformes" "Squalidae" "Squalus" "Squalus acanthias"
"Animalia" "Chordata" "Elasmobranchii" "Squaliformes" "Squalidae" "Squalus" "Squalus blainville"
"Animalia" "Chordata" "Elasmobranchii" "Squaliformes" "Squalidae" "Squalus" "Squalus megalops"
"Animalia" "Chordata" "Elasmobranchii" "Squatiniformes" "Squatinidae" "Squatina" "Squatina aculeata"
"Animalia" "Chordata" "Elasmobranchii" "Squatiniformes" "Squatinidae" "Squatina" "Squatina oculata"
"Animalia" "Chordata" "Elasmobranchii" "Squatiniformes" "Squatinidae" "Squatina" "Squatina squatina"
"Animalia" "Chordata" "Actinopteri" "Ovalentaria" "Pomacentridae" "Stegastes" "Stegastes imbricatus"
"Animalia" "Chordata" "Actinopteri" "Tetraodontiformes" "Monacanthidae" "Stephanolepis" "Stephanolepis diaspros"
"Animalia" "Chordata" "Actinopteri" "Tetraodontiformes" "Monacanthidae" "Stephanolepis" "Stephanolepis hispidus"
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Sternoptychidae" "Sternoptyx" "Sternoptyx diaphana"
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Sternoptychidae" "Sternoptyx" "Sternoptyx pseudobscura"
"Animalia" "Chordata" "Actinopteri" "Clupeiformes" "Engraulidae" "Stolephorus" "Stolephorus insularis"
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Stomiidae" "Stomias" "Stomias affinis"
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Stomiidae" "Stomias" "Stomias boa"
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Stomiidae" "Stomias" "Stomias brevibarbatus"
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Stomiidae" "Stomias" "Stomias lampropeltis"
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Stomiidae" "Stomias" "Stomias longibarbatus"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Stromateidae" "Stromateus" "Stromateus fiatola"
"Animalia" "Chordata" "Actinopteri" "Beloniformes" "Belonidae" "Strongylura" "Strongylura senegalensis"
"Animalia" "Chordata" "Actinopteri" "Stylephoriformes" "Stylephoridae" "Stylephorus" "Stylephorus chordatus"
"Animalia" "Chordata" "Actinopteri" "Aulopiformes" "Paralepididae" "Sudis" "Sudis hyalina"
"Animalia" "Chordata" "Actinopteri" "Pleuronectiformes" "Paralichthyidae" "Syacium" "Syacium guineensis"
"Animalia" "Chordata" "Actinopteri" "Myctophiformes" "Myctophidae" "Symbolophorus" "Symbolophorus rufinus"
"Animalia" "Chordata" "Actinopteri" "Myctophiformes" "Myctophidae" "Symbolophorus" "Symbolophorus veranyi"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Labridae" "Symphodus" "Symphodus bailloni"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Labridae" "Symphodus" "Symphodus cinereus"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Labridae" "Symphodus" "Symphodus doderleini"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Labridae" "Symphodus" "Symphodus mediterraneus"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Labridae" "Symphodus" "Symphodus melops"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Labridae" "Symphodus" "Symphodus ocellatus"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Labridae" "Symphodus" "Symphodus roissali"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Labridae" "Symphodus" "Symphodus rostratus"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Labridae" "Symphodus" "Symphodus tinca"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Labridae" "Symphodus" "Symphodus trutta"
"Animalia" "Chordata" "Actinopteri" "Pleuronectiformes" "Cynoglossidae" "Symphurus" "Symphurus insularis"
"Animalia" "Chordata" "Actinopteri" "Pleuronectiformes" "Cynoglossidae" "Symphurus" "Symphurus ligulatus"
"Animalia" "Chordata" "Actinopteri" "Pleuronectiformes" "Cynoglossidae" "Symphurus" "Symphurus nigrescens"
"Animalia" "Chordata" "Actinopteri" "Pleuronectiformes" "Cynoglossidae" "Symphurus" "Symphurus reticulatus"
"Animalia" "Chordata" "Actinopteri" "Acropomatiformes" "Acropomatidae" "Synagrops" "Synagrops japonicus"
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Synaphobranchidae" "Synaphobranchus" "Synaphobranchus kaupii"
"Animalia" "Chordata" "Actinopteri" "Pleuronectiformes" "Soleidae" "Synaptura" "Synaptura cadenati"
"Animalia" "Chordata" "Actinopteri" "Pleuronectiformes" "Soleidae" "Synapturichthys" "Synapturichthys kleinii"
"Animalia" "Chordata" "Actinopteri" "Callionymiformes" "Callionymidae" "Synchiropus" "Synchiropus phaeton"
"Animalia" "Chordata" "Actinopteri" "Syngnathiformes" "Syngnathidae" "Syngnathus" "Syngnathus abaster"
"Animalia" "Chordata" "Actinopteri" "Syngnathiformes" "Syngnathidae" "Syngnathus" "Syngnathus acus"
"Animalia" "Chordata" "Actinopteri" "Syngnathiformes" "Syngnathidae" "Syngnathus" "Syngnathus phlegon"
"Animalia" "Chordata" "Actinopteri" "Syngnathiformes" "Syngnathidae" "Syngnathus" "Syngnathus rostellatus"
"Animalia" "Chordata" "Actinopteri" "Syngnathiformes" "Syngnathidae" "Syngnathus" "Syngnathus schmidti"
"Animalia" "Chordata" "Actinopteri" "Syngnathiformes" "Syngnathidae" "Syngnathus" "Syngnathus taenionotus"
"Animalia" "Chordata" "Actinopteri" "Syngnathiformes" "Syngnathidae" "Syngnathus" "Syngnathus tenuirostris"
"Animalia" "Chordata" "Actinopteri" "Syngnathiformes" "Syngnathidae" "Syngnathus" "Syngnathus typhle"
"Animalia" "Chordata" "Actinopteri" "Syngnathiformes" "Syngnathidae" "Syngnathus" "Syngnathus variegatus"
"Animalia" "Chordata" "Actinopteri" "Aulopiformes" "Synodontidae" "Synodus" "Synodus saurus"
"Animalia" "Chordata" "Actinopteri" "Aulopiformes" "Synodontidae" "Synodus" "Synodus synodus"
"Animalia" "Chordata" "Actinopteri" "Myctophiformes" "Myctophidae" "Taaningichthys" "Taaningichthys bathyphilus"
"Animalia" "Chordata" "Actinopteri" "Myctophiformes" "Myctophidae" "Taaningichthys" "Taaningichthys minimus"
"Animalia" "Chordata" "Actinopteri" "Myctophiformes" "Myctophidae" "Taaningichthys" "Taaningichthys paurolychnus"
"Animalia" "Chordata" "Elasmobranchii" "Myliobatiformes" "Dasyatidae" "Taeniura" "Taeniura grabata"
"Animalia" "Chordata" "Actinopteri" "Alepocephaliformes" "Alepocephalidae" "Talismania" "Talismania antillarum"
"Animalia" "Chordata" "Actinopteri" "Alepocephaliformes" "Alepocephalidae" "Talismania" "Talismania homoptera"
"Animalia" "Chordata" "Actinopteri" "Alepocephaliformes" "Alepocephalidae" "Talismania" "Talismania longifilis"
"Animalia" "Chordata" "Actinopteri" "Alepocephaliformes" "Alepocephalidae" "Talismania" "Talismania mekistonema"
"Animalia" "Chordata" "Actinopteri" "Scombriformes" "Bramidae" "Taractes" "Taractes asper"
"Animalia" "Chordata" "Actinopteri" "Scombriformes" "Bramidae" "Taractichthys" "Taractichthys longipinnis"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Cottidae" "Taurulus" "Taurulus bubalis"
"Animalia" "Chordata" "Actinopteri" "Centrarchiformes" "Terapontidae" "Terapon" "Terapon jarbua"
"Animalia" "Chordata" "Actinopteri" "Centrarchiformes" "Terapontidae" "Terapon" "Terapon puta"
"Animalia" "Chordata" "Actinopteri" "Centrarchiformes" "Terapontidae" "Terapon" "Terapon theraps"
"Animalia" "Chordata" "Actinopteri" "Scombriformes" "Tetragonuridae" "Tetragonurus" "Tetragonurus cuvieri"
"Animalia" "Chordata" "Actinopteri" "Carangiformes" "Istiophoridae" "Tetrapturus" "Tetrapturus belone"
"Animalia" "Chordata" "Actinopteri" "Carangiformes" "Istiophoridae" "Tetrapturus" "Tetrapturus georgii"
"Animalia" "Chordata" "Actinopteri" "Carangiformes" "Istiophoridae" "Tetrapturus" "Tetrapturus pfluegeri"
"Animalia" "Chordata" "Elasmobranchii" "Torpediniformes" "Torpedinidae" "Tetronarce" "Tetronarce nobiliana"
"Animalia" "Chordata" "Actinopteri" "Ophidiiformes" "Ophidiidae" "Thalassobathia" "Thalassobathia pelagica"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Labridae" "Thalassoma" "Thalassoma pavo"
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Gadidae" "Theragra" "Theragra finnmarchica"
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Thorogobius" "Thorogobius angolensis"
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Thorogobius" "Thorogobius ephippiatus"
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Thorogobius" "Thorogobius macrolepis"
"Animalia" "Chordata" "Actinopteri" "Scombriformes" "Scombridae" "Thunnus" "Thunnus alalunga"
"Animalia" "Chordata" "Actinopteri" "Scombriformes" "Scombridae" "Thunnus" "Thunnus albacares"
"Animalia" "Chordata" "Actinopteri" "Scombriformes" "Scombridae" "Thunnus" "Thunnus obesus"
"Animalia" "Chordata" "Actinopteri" "Scombriformes" "Scombridae" "Thunnus" "Thunnus thynnus"
"Animalia" "Chordata" "Actinopteri" "Salmoniformes" "Salmonidae" "Thymallus" "Thymallus thymallus"
"Animalia" "Chordata" "Actinopteri" "Cypriniformes" "Cyprinidae" "Tinca" "Tinca tinca"
"Animalia" "Chordata" "Elasmobranchii" "Torpediniformes" "Torpedinidae" "Torpedo" "Torpedo alexandrinsis"
"Animalia" "Chordata" "Elasmobranchii" "Torpediniformes" "Torpedinidae" "Torpedo" "Torpedo bauchotae"
"Animalia" "Chordata" "Elasmobranchii" "Torpediniformes" "Torpedinidae" "Torpedo" "Torpedo mackayana"
"Animalia" "Chordata" "Elasmobranchii" "Torpediniformes" "Torpedinidae" "Torpedo" "Torpedo marmorata"
"Animalia" "Chordata" "Elasmobranchii" "Torpediniformes" "Torpedinidae" "Torpedo" "Torpedo sinuspersici"
"Animalia" "Chordata" "Elasmobranchii" "Torpediniformes" "Torpedinidae" "Torpedo" "Torpedo torpedo"
"Animalia" "Chordata" "Actinopteri" "Tetraodontiformes" "Tetraodontidae" "Torquigener" "Torquigener flavimaculosus"
"Animalia" "Chordata" "Actinopteri" "Aulopiformes" "Synodontidae" "Trachinocephalus" "Trachinocephalus myops"
"Animalia" "Chordata" "Actinopteri" "Carangiformes" "Carangidae" "Trachinotus" "Trachinotus goreensis"
"Animalia" "Chordata" "Actinopteri" "Carangiformes" "Carangidae" "Trachinotus" "Trachinotus maxillosus"
"Animalia" "Chordata" "Actinopteri" "Carangiformes" "Carangidae" "Trachinotus" "Trachinotus ovatus"
"Animalia" "Chordata" "Actinopteri" "Carangiformes" "Carangidae" "Trachinotus" "Trachinotus teraia"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Trachinidae" "Trachinus" "Trachinus araneus"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Trachinidae" "Trachinus" "Trachinus armatus"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Trachinidae" "Trachinus" "Trachinus draco"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Trachinidae" "Trachinus" "Trachinus pellegrini"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Trachinidae" "Trachinus" "Trachinus radiatus"
"Animalia" "Chordata" "Actinopteri" "Lampriformes" "Trachipteridae" "Trachipterus" "Trachipterus arcticus"
"Animalia" "Chordata" "Actinopteri" "Lampriformes" "Trachipteridae" "Trachipterus" "Trachipterus trachypterus"
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Macrouridae" "Trachonurus" "Trachonurus sulcatus"
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Macrouridae" "Trachonurus" "Trachonurus villosus"
"Animalia" "Chordata" "Actinopteri" "Carangiformes" "Carangidae" "Trachurus" "Trachurus mediterraneus"
"Animalia" "Chordata" "Actinopteri" "Carangiformes" "Carangidae" "Trachurus" "Trachurus picturatus"
"Animalia" "Chordata" "Actinopteri" "Carangiformes" "Carangidae" "Trachurus" "Trachurus trachurus"
"Animalia" "Chordata" "Actinopteri" "Carangiformes" "Carangidae" "Trachurus" "Trachurus trecae"
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Macrouridae" "Trachyrincus" "Trachyrincus murrayi"
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Macrouridae" "Trachyrincus" "Trachyrincus scabrus"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Sebastidae" "Trachyscorpia" "Trachyscorpia cristulata"
"Animalia" "Chordata" "Actinopteri" "Scombriformes" "Trichiuridae" "Trichiurus" "Trichiurus lepturus"
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Tridentiger" "Tridentiger trigonocephalus"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Triglidae" "Trigla" "Trigla lyra"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Cottidae" "Triglops" "Triglops murrayi"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Cottidae" "Triglops" "Triglops nybelini"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Cottidae" "Triglops" "Triglops pingelii"
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Stomiidae" "Trigonolampa" "Trigonolampa miriceps"
"Animalia" "Chordata" "Actinopteri" "Blenniiformes" "Tripterygiidae" "Tripterygion" "Tripterygion delaisi"
"Animalia" "Chordata" "Actinopteri" "Blenniiformes" "Tripterygiidae" "Tripterygion" "Tripterygion melanurum"
"Animalia" "Chordata" "Actinopteri" "Blenniiformes" "Tripterygiidae" "Tripterygion" "Tripterygion tripteronotum"
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Gadidae" "Trisopterus" "Trisopterus capelanus"
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Gadidae" "Trisopterus" "Trisopterus esmarkii"
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Gadidae" "Trisopterus" "Trisopterus luscus"
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Gadidae" "Trisopterus" "Trisopterus minutus"
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Trypauchen" "Trypauchen vagina"
"Animalia" "Chordata" "Actinopteri" "Tetraodontiformes" "Tetraodontidae" "Tylerius" "Tylerius spinosissimus"
"Animalia" "Chordata" "Actinopteri" "Beloniformes" "Belonidae" "Tylosurus" "Tylosurus acus"
"Animalia" "Chordata" "Actinopteri" "Beloniformes" "Belonidae" "Tylosurus" "Tylosurus choram"
"Animalia" "Chordata" "Actinopteri" "Beloniformes" "Belonidae" "Tylosurus" "Tylosurus crocodilus"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Sciaenidae" "Umbrina" "Umbrina canariensis"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Sciaenidae" "Umbrina" "Umbrina cirrosa"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Sciaenidae" "Umbrina" "Umbrina ronchus"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Sciaenidae" "Umbrina" "Umbrina steindachneri"
"Animalia" "Chordata" "Actinopteri" "Aulopiformes" "Paralepididae" "Uncisudis" "Uncisudis longirostra"
"Animalia" "Chordata" "Actinopteri" "Mulliformes" "Mullidae" "Upeneus" "Upeneus asymmetricus"
"Animalia" "Chordata" "Actinopteri" "Mulliformes" "Mullidae" "Upeneus" "Upeneus moluccensis"
"Animalia" "Chordata" "Actinopteri" "Mulliformes" "Mullidae" "Upeneus" "Upeneus pori"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Uranoscopidae" "Uranoscopus" "Uranoscopus polli"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Uranoscopidae" "Uranoscopus" "Uranoscopus scaber"
"Animalia" "Chordata" "Actinopteri" "Carangiformes" "Carangidae" "Uraspis" "Uraspis secunda"
"Animalia" "Chordata" "Elasmobranchii" "Myliobatiformes" "Dasyatidae" "Urogymnus" "Urogymnus asperrimus"
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Phycidae" "Urophycis" "Urophycis tenuis"
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Muraenidae" "Uropterygius" "Uropterygius wheeleri"
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Sternoptychidae" "Valenciennellus" "Valenciennellus tripunctulatus"
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Vanderhorstia" "Vanderhorstia mertensi"
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Vanneaugobius" "Vanneaugobius canariensis"
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Vanneaugobius" "Vanneaugobius dollfusi"
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Vanneaugobius" "Vanneaugobius pruvoti"
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Nettastomatidae" "Venefica" "Venefica proboscidea"
"Animalia" "Chordata" "Actinopteri" "Cypriniformes" "Cyprinidae" "Vimba" "Vimba vimba"
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Phosichthyidae" "Vinciguerria" "Vinciguerria attenuata"
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Phosichthyidae" "Vinciguerria" "Vinciguerria nimbaria"
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Phosichthyidae" "Vinciguerria" "Vinciguerria poweriae"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Sparidae" "Virididentex" "Virididentex acromegalus"
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Wheelerigobius" "Wheelerigobius maltzani"
"Animalia" "Chordata" "Actinopteri" "Alepocephaliformes" "Alepocephalidae" "Xenodermichthys" "Xenodermichthys copei"
"Animalia" "Chordata" "Actinopteri" "Zeiformes" "Grammicolepididae" "Xenolepidichthys" "Xenolepidichthys dalgleishi"
"Animalia" "Chordata" "Actinopteri" "Carangiformes" "Xiphiidae" "Xiphias" "Xiphias gladius"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Labridae" "Xyrichtys" "Xyrichtys novacula"
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Phosichthyidae" "Yarrella" "Yarrella blackfordi"
"Animalia" "Chordata" "Elasmobranchii" "Squaliformes" "Somniosidae" "Zameus" "Zameus squamulosus"
"Animalia" "Chordata" "Elasmobranchii" "Rhinopristiformes" "Rhinobatidae" "Zanobatus" "Zanobatus schoenleinii"
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Zebrus" "Zebrus zebrus"
"Animalia" "Chordata" "Actinopteri" "Zeiformes" "Zeniontidae" "Zenion" "Zenion hololepis"
"Animalia" "Chordata" "Actinopteri" "Zeiformes" "Zeniontidae" "Zenion" "Zenion longipinnis"
